timestamp,hour_bucket,source,count,track_id,class_id,center_x,center_y,line_start_x,line_end_x,line_y,x1,y1,x2,y2
2026-03-31T14:45:25,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,179,26535,7,261,132,129,263,128,207,87,315,177
2026-03-31T14:45:30,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,180,26556,5,248,132,129,263,128,202,98,294,166
2026-03-31T14:45:32,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,181,26605,2,238,132,129,263,128,201,105,276,159
2026-03-31T14:45:37,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,182,26697,2,254,130,129,263,128,217,101,292,160
2026-03-31T14:45:45,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,183,26774,2,249,129,129,263,128,210,96,289,162
2026-03-31T14:45:48,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,184,26825,2,254,131,129,263,128,214,101,295,162
2026-03-31T14:46:18,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,185,27195,5,261,129,129,263,128,203,81,319,178
2026-03-31T14:46:24,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,186,27248,2,245,131,129,263,128,208,101,282,161
2026-03-31T14:46:31,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,187,27316,2,238,129,129,263,128,201,101,275,158
2026-03-31T14:46:56,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,188,27467,2,249,129,129,263,128,215,103,283,156
2026-03-31T14:47:24,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,189,27730,2,241,129,129,263,128,203,98,279,160
2026-03-31T14:47:24,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,190,27804,7,240,129,129,263,128,202,98,279,160
2026-03-31T14:47:31,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,191,27883,2,249,133,129,263,128,207,98,292,169
2026-03-31T14:47:33,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,192,27915,3,174,131,129,263,128,166,120,182,143
2026-03-31T14:47:37,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,193,27975,2,244,130,129,263,128,207,102,281,158
2026-03-31T14:48:21,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,194,28460,7,261,131,129,263,128,213,93,309,169
2026-03-31T14:48:35,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,195,28583,2,241,133,129,263,128,206,109,276,157
2026-03-31T14:48:51,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,196,28806,2,238,129,129,263,128,203,102,274,156
2026-03-31T14:48:53,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,197,28847,5,253,132,129,263,128,209,95,298,170
2026-03-31T14:49:03,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,198,28884,2,237,131,129,263,128,200,104,275,159
2026-03-31T14:49:06,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,199,28984,5,242,131,129,263,128,196,102,289,160
2026-03-31T14:49:14,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,200,29122,3,180,130,129,263,128,173,121,187,140
2026-03-31T14:49:48,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,201,29818,7,261,130,129,263,128,209,83,314,177
2026-03-31T14:50:02,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,202,30071,3,168,131,129,263,128,159,119,178,143
2026-03-31T14:50:06,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,203,30079,2,256,132,129,263,128,210,93,302,171
2026-03-31T14:50:06,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,204,30103,5,257,132,129,263,128,211,94,304,171
2026-03-31T14:50:17,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,205,30247,3,172,132,129,263,128,163,120,181,144
2026-03-31T14:50:39,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,206,30459,2,247,130,129,263,128,210,102,285,159
2026-03-31T14:50:43,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,207,30458,2,248,130,129,263,128,208,103,288,158
2026-03-31T14:50:55,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,208,30840,3,171,131,129,263,128,162,119,180,143
2026-03-31T14:51:00,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,209,30905,7,249,131,129,263,128,198,96,300,167
2026-03-31T14:51:04,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,210,30931,2,242,131,129,263,128,203,100,282,163
2026-03-31T14:51:10,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,211,31025,2,253,129,129,263,128,207,91,300,168
2026-03-31T14:51:35,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,212,31357,2,238,131,129,263,128,202,104,275,158
2026-03-31T14:51:40,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,213,31524,2,240,131,129,263,128,204,105,277,158
2026-03-31T14:51:48,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,214,31628,2,245,130,129,263,128,206,99,284,161
2026-03-31T14:51:52,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,215,31678,2,246,132,129,263,128,208,105,284,159
2026-03-31T14:51:56,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,216,31721,2,244,132,129,263,128,209,106,280,159
2026-03-31T14:52:06,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,217,31815,2,242,133,129,263,128,204,102,280,164
2026-03-31T14:52:32,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,218,32252,2,240,129,129,263,128,205,103,275,155
2026-03-31T14:52:37,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,219,32255,2,258,131,129,263,128,215,97,302,165
2026-03-31T14:53:17,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,220,33109,2,228,129,129,263,128,194,102,263,157
2026-03-31T14:54:03,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,221,33608,3,177,129,129,263,128,169,117,186,141
2026-03-31T14:54:10,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,222,33653,2,238,130,129,263,128,203,102,274,159
2026-03-31T14:54:16,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,223,33763,3,165,129,129,263,128,157,117,174,142
2026-03-31T14:54:16,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,224,33749,2,244,130,129,263,128,205,100,283,161
2026-03-31T14:54:20,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,225,33752,7,252,131,129,263,128,208,101,296,161
2026-03-31T14:54:25,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,226,33878,2,247,130,129,263,128,210,102,284,159
2026-03-31T14:54:30,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,227,33901,2,235,133,129,263,128,200,104,271,162
2026-03-31T14:55:05,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,228,34227,2,247,130,129,263,128,208,99,287,162
2026-03-31T14:55:07,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,229,34284,2,256,133,129,263,128,215,101,298,165
2026-03-31T14:55:27,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,230,34576,2,249,130,129,263,128,205,96,294,165
2026-03-31T14:55:34,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,231,34578,2,237,130,129,263,128,202,105,272,156
2026-03-31T14:56:08,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,232,35031,2,239,130,129,263,128,203,104,276,156
2026-03-31T14:56:12,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,233,35048,2,235,129,129,263,128,198,102,272,157
2026-03-31T14:57:19,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,234,35683,7,241,129,129,263,128,197,99,286,160
2026-03-31T14:57:27,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,235,35810,3,174,130,129,263,128,165,119,183,142
2026-03-31T14:57:28,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,236,35828,7,261,129,129,263,128,206,80,317,178
2026-03-31T14:57:30,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,237,35829,2,256,134,129,263,128,210,95,303,173
2026-03-31T14:57:33,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,238,35866,2,241,133,129,263,128,202,105,280,161
2026-03-31T14:57:49,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,239,35887,2,250,131,129,263,128,209,99,291,164
2026-03-31T14:57:52,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,240,35891,2,250,132,129,263,128,211,102,290,162
2026-03-31T14:58:08,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,241,36155,3,192,132,129,263,128,182,118,203,146
2026-03-31T14:58:11,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,242,36181,2,248,131,129,263,128,209,100,288,163
2026-03-31T14:58:20,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,243,36427,3,179,131,129,263,128,170,120,188,143
2026-03-31T14:58:33,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,244,36541,2,243,130,129,263,128,207,103,280,158
2026-03-31T14:58:46,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,245,36704,2,241,131,129,263,128,200,101,282,161
2026-03-31T14:58:51,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,246,36745,2,233,130,129,263,128,199,105,267,155
2026-03-31T14:59:18,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,247,37114,2,238,129,129,263,128,199,96,278,162
2026-03-31T14:59:25,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,248,37266,5,250,131,129,263,128,194,96,306,167
2026-03-31T14:59:31,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,249,37416,2,240,130,129,263,128,202,104,278,156
2026-03-31T14:59:44,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,250,37636,5,256,129,129,263,128,194,80,319,178
2026-03-31T14:59:48,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,251,37723,2,245,129,129,263,128,208,102,282,157
2026-03-31T14:59:49,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,252,37725,3,186,130,129,263,128,176,118,197,143
2026-03-31T14:59:50,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,253,37754,3,182,131,129,263,128,173,119,192,144
2026-03-31T14:59:59,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,254,37835,2,246,131,129,263,128,205,97,288,165
